"","text","subject_label","subject_predicted"
"912","Fix the standard deviations the way I told you in class – you need a standard deviation for each day using your 4 raw data values for the control and treatment groups",3,3
"913","Just summarize the overall results, instead of giving the raw data for every interaction for every individual",2,3
"914","Shorten this to say that” the weight was measured in grams”",2,3
"915","Need to refer to the figures here, after you talk about each dependent variable",3,3
"916","Rewrite the entire title. It is confusing. Keep it simple and easy to understand by the reader. That’s the best!",2,2
"917","List standard deviations as well",3,3
"918","This was not possible because the Achilles tendon was tied. Be careful with the cause-effect relations that you do.",2,2
"919","Decrease  amount of information about methodology and include some background information.",2,2
"920","I would just leave this as “Was not significantly different” as the word “significant” carries a statistical meaning and implies that it could have been due to chance.",3,2
"921","This, and a (Figure 1) are what I needed to see in the Results.",3,3
"922","Avoid this recipe style of writing methods section because that’s not how it is used in a scientific literature. Check primary literature on similar experiments to see how they wrote their methods section and revise.",2,2
"923","Don’t need this but should include this in paragraph form in your results. Same with the Weight one.",2,3
"924","There are a lot of figures here, and they aren’t all super useful. I would stick to either line or bar graphs, and not use the tables",3,3
"925","It’s not only possible, that’s exactly why. Refer to my above comment about sample sizes.",3,3
"926","In order of increased aggressiveness?",3,2
"927","These numbers should also have units",3,3
"928","Figures look great, but captions need to include stats and description of error bars",3,3
"929","Try to fix the x-axis label since your have –ve values",3,3
"930","This graph is definitely better, but this figure caption needs some work. Write what the graph is showing, main trends from the graph, number of organisms in each group, your statistical results, etc.",3,3
"931","Missing outside sources (Basic Criteria)",1,1
"932","Need more detail in the figure captions",3,3
"933","I would put this a little earlier in the intro right after you finish discussion muscle contractions",2,2
"934","Statistically non-significant. That is not the same than insignificant",3,3
"935","You state a lot of data/observations in the discussion.  You should state them in the results, and reference them in the discussion. Also, you NEED to have a citation in the discussion that is not the lab manual.",3,3
"936","Instead of thinking that three replicates were too small, think about the procedure of isolating the chloroplast. Maybe there weren’t enough chloroplast in the samples because they weren’t isolated properly. You mentioned about it in later sentences. Three replicates is a standard sample size so I wouldn’t say that it is too small.",4,4
"937","Your hypothesis should be the last sentence of the intro, either move this into methods or put it before the hypothesis",2,2
"938","Citation format is [last name : year]",3,3
"939","What’s in this pellet? Why’d you resuspend this one?",3,3
"940","Use brackets instead of parenthesis",3,3
"941","This should be included in sentence form in your results.",2,2
"942","Colloquial language",2,2
"943","Include a some results values and the statistics",3,3
"944","Avoid reporting p values in abstract, rather mention it was statistically sig",2,3
"945","Support this with values Mean ± SD and the figure.",3,3
